DATE,y_true,y_diff,MLP_diff,MLP_level,LSTM_diff,LSTM_level,,,
11/1/14,109.8424425,0.012297949,0.015694089,1.10E+02,0.007474469,109.3108571,,,
12/1/14,110.534645,0.006282003,0.000418685,1.10E+02,0.014470837,111.4319546,,,
1/1/15,111.2372861,0.006336631,0.008065309,1.11E+02,-0.00495269,109.9872012,,,
2/1/15,112.0059023,0.006885937,0.009786379,1.12E+02,0.01962021,113.419785,,,
3/1/15,111.4897029,-0.004619333,-0.00020253,1.12E+02,0.002981639,112.3398635,,,
4/1/15,109.4428987,-0.018529295,-0.004147599,1.11E+02,-0.001159594,111.3604201,,,
5/1/15,111.1190754,0.015199437,-0.003278353,1.09E+02,-0.006897345,108.6880333,,,
6/1/15,110.8037958,-0.002841346,-0.002684111,1.11E+02,-0.002053124,110.8909342,,,
7/1/15,108.8944141,-0.017382298,-0.003733165,1.10E+02,-0.018367721,108.7685827,,,
8/1/15,108.9812152,0.000796795,-0.001526453,1.09E+02,0.035772663,112.7898572,,,
9/1/15,109.5282956,0.005007394,-0.00676854,1.08E+02,-0.029433098,105.7735605,,,
10/1/15,107.7494205,-0.016374573,-0.002315096,1.09E+02,-0.003596851,109.1343387,,,
11/1/15,108.4602989,0.006575847,-5.91E-05,1.08E+02,4.85E-05,107.7546515,,,
12/1/15,110.2757478,0.01659983,-0.000435045,1.08E+02,0.000739086,108.5404604,,,
1/1/16,105.9226779,-0.040274653,-0.006946288,1.10E+02,-0.009756997,109.1997876,,,
2/1/16,104.5792045,-0.012764652,-0.021509197,1.04E+02,-0.009136381,104.9549279,,,
3/1/16,104.9540819,0.003578218,-0.005910853,1.04E+02,-0.015472959,102.9610548,,,
4/1/16,104.2808743,-0.006434966,-0.001862423,1.05E+02,-0.001602336,104.7859102,,,
5/1/16,103.696261,-0.005621915,-0.001964255,1.04E+02,-0.003060577,103.9617147,,,
6/1/16,105.8454122,0.020513596,-0.001364729,1.04E+02,-0.000528494,103.6414581,,,
7/1/16,103.3762507,-0.023604402,9.74E-05,1.06E+02,0.000929607,105.9438069,,,
8/1/16,105.8374378,0.023529059,0.000971959,1.03E+02,0.001370773,103.5179561,,,
9/1/16,105.3953883,-0.00418543,0.001433786,1.06E+02,0.000202771,105.8588986,,,
10/1/16,108.8865766,0.032587878,0.006968708,1.06E+02,-0.007676759,104.5862933,,,
11/1/16,109.7654477,0.008039037,0.022614827,1.11E+02,0.020550257,111.1242237,,,
12/1/16,107.0556384,-0.024997112,0.005085862,1.10E+02,0.021795901,112.1578845,,,
1/1/17,107.2277464,0.001606359,-0.002262141,1.07E+02,-0.007138319,106.2914411,,,
2/1/17,107.9186825,0.00642296,-0.005392993,1.07E+02,-0.003160918,106.8888083,,,
3/1/17,106.6644378,-0.011690193,-0.004381103,1.07E+02,-0.001737,107.7312278,,,
4/1/17,106.7960097,0.001232752,-0.001669522,1.06E+02,-0.005854105,106.040013,,,
5/1/17,106.6360589,-0.001498845,-0.004728159,1.06E+02,-0.001536013,106.6319696,,,
6/1/17,104.5584634,-0.019675345,-0.005544714,1.06E+02,-0.004552275,106.1506222,,,
7/1/17,105.2189288,0.006296842,-0.004231666,1.04E+02,-0.011401409,103.3663495,,,
8/1/17,103.6575469,-0.014950568,-0.005265566,1.05E+02,-0.008504122,104.3241341,,,
9/1/17,104.1895609,0.005119294,-0.006110229,1.03E+02,0.00429807,104.1030742,,,
10/1/17,106.2575162,0.019653605,0.00196622,1.04E+02,-0.002611965,103.9174214,,,
11/1/17,104.3642692,-0.017978178,0.006585035,1.07E+02,0.021577323,108.550269,,,
12/1/17,107.0173307,0.025103423,0.005950481,1.05E+02,-0.004463623,103.8984265,,,
1/1/18,105.766456,-0.011757372,0.003181315,1.07E+02,-0.001820058,106.822553,,,
2/1/18,106.4079756,0.006047114,0.00286114,1.06E+02,0.007722577,106.5832456,,,
3/1/18,107.4739182,0.009967664,0.000263145,1.06E+02,0.000403081,106.4508667,,,
4/1/18,107.3588215,-0.0010715,0.005837317,1.08E+02,0.006284979,108.1493895,,,
5/1/18,108.0675214,0.006579534,0.007920387,1.08E+02,0.006214246,108.0259756,,,
6/1/18,108.5827612,0.004756428,-0.000207574,1.08E+02,0.001050905,108.1810901,,,
7/1/18,107.7315561,-0.007870117,-0.003592331,1.08E+02,-0.000344536,108.5453505,,,
8/1/18,107.4344882,-0.002761292,-0.000907322,1.08E+02,-0.00186179,107.5309825,,,
9/1/18,106.5440564,-0.008322675,-0.002621131,1.07E+02,-0.004914457,106.9065061,,,
10/1/18,106.0962745,-0.004211643,-0.000916858,1.06E+02,-0.001672566,106.3658544,,,
11/1/18,109.0214849,0.02719804,-0.000520166,1.06E+02,-0.00173332,105.9123757,,,
12/1/18,105.7287954,-0.03066769,-0.001250821,1.09E+02,0.000718041,109.0997668,,,
1/1/19,101.5457907,-0.040367445,-0.028187398,1.03E+02,-0.071981549,98.11827294,,,
2/1/19,99.959135,-0.015748384,-0.012595433,1.00E+02,0.022405321,103.8209567,,,
3/1/19,101.5889418,0.016173236,-0.0161376,9.83E+01,-0.007344211,99.22501402,,,
4/1/19,102.631532,0.010210526,0.00327276,1.02E+02,-0.04744859,96.76868973,,,
5/1/19,102.2698759,-0.003530053,0.002680119,1.03E+02,0.043994751,107.1467806,,,
6/1/19,101.3665001,-0.008872499,0.004464806,1.03E+02,0.013871522,103.6885147,,,
7/1/19,101.8014378,0.004281564,0.002112046,1.02E+02,0.00032391,101.3993337,,,
8/1/19,102.9763831,0.011475445,0.000763218,1.02E+02,0.002814868,102.0879954,,,
9/1/19,102.8225491,-0.001494994,0.001465942,1.03E+02,0.001202428,103.1002048,,,
10/1/19,100.4524287,-0.023320408,-0.001807879,1.03E+02,-0.104699165,92.05711408,,,
11/1/19,102.4225159,0.0194223,-0.003576577,1.00E+02,0.008554969,101.3117961,,,
12/1/19,101.919833,-0.004920017,-0.003778294,1.02E+02,0.086981438,111.3313736,,,
